flight_date,flight_status,airline,flight,aircraft,live,departure_airport,departure_time,arrival_airport,arrival_time
2024-11-08T09:40:00+00:00,active,Aerolineas Argentinas,AR7821,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,Finnair,AY6326,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,Delta Air Lines,DL8288,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,Korean Air,KE6448,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,Air Mauritius,MK9071,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,TAROM,RO9550,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,SAS,SK9858,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,Vietnam Airlines,VN3207,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,WestJet,WS5186,,,Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:40:00+00:00,active,Air France,AF7331,A321,"{'updated': '2024-11-08T09:59:56+00:00', 'latitude': 48.1704, 'longitude': 4.1508, 'altitude': 6690.36, 'direction': 322.99, 'speed_horizontal': 781.56, 'speed_vertical': -18.72, 'is_ground': False}",Marseille Provence Airport,2024-11-08T09:40:00+00:00,Charles De Gaulle,2024-11-08T11:15:00+00:00
2024-11-08T09:05:00+00:00,active,Delta Air Lines,DL8243,,,Dublin International,2024-11-08T09:05:00+00:00,Charles De Gaulle,2024-11-08T11:55:00+00:00
2024-11-08T09:05:00+00:00,active,Gol,G35197,,,Dublin International,2024-11-08T09:05:00+00:00,Charles De Gaulle,2024-11-08T11:55:00+00:00
